time,package_id,task_id,status,x,y
13,10,10,at_pickup_point,15.0,60.0
13,11,11,at_pickup_point,10.0,20.0
13,12,12,at_pickup_point,12.0,24.0
13,13,13,at_pickup_point,44.0,17.0
13,14,14,at_pickup_point,26.0,27.0
13,15,15,at_pickup_point,13.0,52.0
13,16,16,at_pickup_point,20.0,65.0
13,17,17,at_pickup_point,4.0,18.0
13,18,18,at_pickup_point,32.0,12.0
13,19,19,at_pickup_point,65.0,55.0
13,20,20,at_pickup_point,47.0,47.0
13,21,21,at_pickup_point,55.0,45.0
13,22,22,at_pickup_point,67.0,5.0
13,23,23,at_pickup_point,40.0,25.0
13,24,24,at_pickup_point,61.0,52.0
13,25,25,at_pickup_point,45.0,30.0
13,26,26,at_pickup_point,20.0,20.0
13,27,27,at_pickup_point,22.0,27.0
13,28,28,at_pickup_point,45.0,10.0
13,29,29,at_pickup_point,25.0,30.0
13,30,30,at_pickup_point,10.0,43.0
13,31,31,at_pickup_point,55.0,60.0
13,32,32,at_pickup_point,26.0,35.0
13,33,33,at_pickup_point,45.0,65.0
13,34,34,at_pickup_point,11.0,31.0
13,35,35,at_pickup_point,65.0,35.0
13,36,36,at_pickup_point,6.0,68.0
13,37,37,at_pickup_point,17.0,34.0
13,38,38,at_pickup_point,23.0,3.0
13,39,39,at_pickup_point,35.0,69.0
13,40,40,at_pickup_point,56.0,39.0
13,41,41,at_pickup_point,63.0,23.0
13,42,42,at_pickup_point,63.0,65.0
13,43,43,at_pickup_point,37.0,56.0
13,44,44,at_pickup_point,30.0,25.0
13,45,45,at_pickup_point,53.0,43.0
13,46,46,at_pickup_point,18.0,18.0
13,47,47,at_pickup_point,65.0,20.0
14,0,0,at_pickup_point,50.0,35.0
14,1,1,at_pickup_point,35.0,17.0
14,2,2,at_pickup_point,45.0,20.0
14,3,3,at_pickup_point,15.0,30.0
14,4,4,at_pickup_point,47.0,16.0
14,5,5,at_pickup_point,15.0,47.0
14,6,6,at_pickup_point,64.0,42.0
14,7,7,at_pickup_point,15.0,10.0
14,8,8,at_pickup_point,27.0,69.0
14,9,9,at_pickup_point,62.0,77.0
14,10,10,at_pickup_point,15.0,60.0
14,11,11,at_pickup_point,10.0,20.0
14,12,12,at_pickup_point,12.0,24.0
14,13,13,at_pickup_point,44.0,17.0
14,14,14,at_pickup_point,26.0,27.0
14,15,15,at_pickup_point,13.0,52.0
14,16,16,at_pickup_point,20.0,65.0
14,17,17,at_pickup_point,4.0,18.0
14,18,18,at_pickup_point,32.0,12.0
14,19,19,at_pickup_point,65.0,55.0
14,20,20,at_pickup_point,47.0,47.0
14,21,21,at_pickup_point,55.0,45.0
14,22,22,at_pickup_point,67.0,5.0
14,23,23,at_pickup_point,40.0,25.0
14,24,24,at_pickup_point,61.0,52.0
14,25,25,at_pickup_point,45.0,30.0
14,26,26,at_pickup_point,20.0,20.0
14,27,27,at_pickup_point,22.0,27.0
14,28,28,at_pickup_point,45.0,10.0
14,29,29,at_pickup_point,25.0,30.0
14,30,30,at_pickup_point,10.0,43.0
14,31,31,at_pickup_point,55.0,60.0
14,32,32,at_pickup_point,26.0,35.0
14,33,33,at_pickup_point,45.0,65.0
14,34,34,at_pickup_point,11.0,31.0
14,35,35,at_pickup_point,65.0,35.0
14,36,36,at_pickup_point,6.0,68.0
14,37,37,at_pickup_point,17.0,34.0
14,38,38,at_pickup_point,23.0,3.0
14,39,39,at_pickup_point,35.0,69.0
14,40,40,at_pickup_point,56.0,39.0
14,41,41,at_pickup_point,63.0,23.0
14,42,42,at_pickup_point,63.0,65.0
14,43,43,at_pickup_point,37.0,56.0
14,44,44,at_pickup_point,30.0,25.0
14,45,45,at_pickup_point,53.0,43.0
14,46,46,at_pickup_point,18.0,18.0
14,47,47,at_pickup_point,65.0,20.0
15,0,0,on_pickup_drone,40.0,35.0
15,1,1,at_pickup_point,35.0,17.0
15,2,2,at_pickup_point,45.0,20.0
15,3,3,at_pickup_point,15.0,30.0
15,4,4,at_pickup_point,47.0,16.0
15,5,5,at_pickup_point,15.0,47.0
15,6,6,at_pickup_point,64.0,42.0
15,7,7,at_pickup_point,15.0,10.0
15,8,8,at_pickup_point,27.0,69.0
15,9,9,at_pickup_point,62.0,77.0
15,10,10,at_pickup_point,15.0,60.0
15,11,11,at_pickup_point,10.0,20.0
15,12,12,at_pickup_point,12.0,24.0
15,13,13,at_pickup_point,44.0,17.0
15,14,14,at_pickup_point,26.0,27.0
15,15,15,at_pickup_point,13.0,52.0
15,16,16,at_pickup_point,20.0,65.0
15,17,17,at_pickup_point,4.0,18.0
15,18,18,at_pickup_point,32.0,12.0
15,19,19,at_pickup_point,65.0,55.0
15,20,20,at_pickup_point,47.0,47.0
15,21,21,at_pickup_point,55.0,45.0
15,22,22,at_pickup_point,67.0,5.0
15,23,23,at_pickup_point,40.0,25.0
15,24,24,at_pickup_point,61.0,52.0
15,25,25,at_pickup_point,45.0,30.0
15,26,26,at_pickup_point,20.0,20.0
15,27,27,at_pickup_point,22.0,27.0
15,28,28,at_pickup_point,45.0,10.0
15,29,29,at_pickup_point,25.0,30.0
15,30,30,at_pickup_point,10.0,43.0
15,31,31,at_pickup_point,55.0,60.0
15,32,32,at_pickup_point,26.0,35.0
15,33,33,at_pickup_point,45.0,65.0
15,34,34,at_pickup_point,11.0,31.0
15,35,35,at_pickup_point,65.0,35.0
15,36,36,at_pickup_point,6.0,68.0
15,37,37,at_pickup_point,17.0,34.0
15,38,38,at_pickup_point,23.0,3.0
15,39,39,at_pickup_point,35.0,69.0
15,40,40,at_pickup_point,56.0,39.0
15,41,41,at_pickup_point,63.0,23.0
15,42,42,at_pickup_point,63.0,65.0
15,43,43,at_pickup_point,37.0,56.0
15,44,44,at_pickup_point,30.0,25.0
15,45,45,at_pickup_point,53.0,43.0
15,46,46,at_pickup_point,18.0,18.0
15,47,47,at_pickup_point,65.0,20.0
16,0,0,on_pickup_drone,45.0,35.0
16,1,1,at_pickup_point,35.0,17.0
16,2,2,at_pickup_point,45.0,20.0
16,3,3,at_pickup_point,15.0,30.0
16,4,4,at_pickup_point,47.0,16.0
16,5,5,at_pickup_point,15.0,47.0
16,6,6,at_pickup_point,64.0,42.0
16,7,7,at_pickup_point,15.0,10.0
16,8,8,at_pickup_point,27.0,69.0
16,9,9,at_pickup_point,62.0,77.0
16,10,10,at_pickup_point,15.0,60.0
16,11,11,at_pickup_point,10.0,20.0
16,12,12,at_pickup_point,12.0,24.0
16,13,13,at_pickup_point,44.0,17.0
16,14,14,at_pickup_point,26.0,27.0
16,15,15,at_pickup_point,13.0,52.0
16,16,16,at_pickup_point,20.0,65.0
16,17,17,at_pickup_point,4.0,18.0
16,18,18,at_pickup_point,32.0,12.0
16,19,19,at_pickup_point,65.0,55.0
16,20,20,at_pickup_point,47.0,47.0
16,21,21,at_pickup_point,55.0,45.0
16,22,22,at_pickup_point,67.0,5.0
16,23,23,at_pickup_point,40.0,25.0
16,24,24,at_pickup_point,61.0,52.0
16,25,25,at_pickup_point,45.0,30.0
16,26,26,at_pickup_point,20.0,20.0
16,27,27,at_pickup_point,22.0,27.0
16,28,28,at_pickup_point,45.0,10.0
16,29,29,at_pickup_point,25.0,30.0
16,30,30,at_pickup_point,10.0,43.0
16,31,31,at_pickup_point,55.0,60.0
16,32,32,at_pickup_point,26.0,35.0
16,33,33,at_pickup_point,45.0,65.0
16,34,34,at_pickup_point,11.0,31.0
16,35,35,at_pickup_point,65.0,35.0
16,36,36,at_pickup_point,6.0,68.0
16,37,37,at_pickup_point,17.0,34.0
16,38,38,at_pickup_point,23.0,3.0
16,39,39,at_pickup_point,35.0,69.0
16,40,40,at_pickup_point,56.0,39.0
16,41,41,at_pickup_point,63.0,23.0
16,42,42,at_pickup_point,63.0,65.0
16,43,43,at_pickup_point,37.0,56.0
16,44,44,at_pickup_point,30.0,25.0
16,45,45,at_pickup_point,53.0,43.0
16,46,46,at_pickup_point,18.0,18.0
16,47,47,at_pickup_point,65.0,20.0
17,0,0,on_pickup_drone,50.0,35.0
17,1,1,at_pickup_point,35.0,17.0
17,2,2,at_pickup_point,45.0,20.0
17,3,3,at_pickup_point,15.0,30.0
17,4,4,at_pickup_point,47.0,16.0
17,5,5,at_pickup_point,15.0,47.0
17,6,6,at_pickup_point,64.0,42.0
17,7,7,at_pickup_point,15.0,10.0
17,8,8,at_pickup_point,27.0,69.0
17,9,9,at_pickup_point,62.0,77.0
17,10,10,at_pickup_point,15.0,60.0
17,11,11,at_pickup_point,10.0,20.0
17,12,12,at_pickup_point,12.0,24.0
17,13,13,at_pickup_point,44.0,17.0
17,14,14,at_pickup_point,26.0,27.0
17,15,15,at_pickup_point,13.0,52.0
17,16,16,at_pickup_point,20.0,65.0
17,17,17,at_pickup_point,4.0,18.0
17,18,18,at_pickup_point,32.0,12.0
17,19,19,at_pickup_point,65.0,55.0
17,20,20,at_pickup_point,47.0,47.0
17,21,21,at_pickup_point,55.0,45.0
17,22,22,at_pickup_point,67.0,5.0
17,23,23,at_pickup_point,40.0,25.0
17,24,24,at_pickup_point,61.0,52.0
17,25,25,at_pickup_point,45.0,30.0
17,26,26,at_pickup_point,20.0,20.0
17,27,27,at_pickup_point,22.0,27.0
17,28,28,at_pickup_point,45.0,10.0
17,29,29,at_pickup_point,25.0,30.0
17,30,30,at_pickup_point,10.0,43.0
17,31,31,at_pickup_point,55.0,60.0
17,32,32,at_pickup_point,26.0,35.0
17,33,33,at_pickup_point,45.0,65.0
17,34,34,at_pickup_point,11.0,31.0
17,35,35,at_pickup_point,65.0,35.0
17,36,36,at_pickup_point,6.0,68.0
17,37,37,at_pickup_point,17.0,34.0
17,38,38,at_pickup_point,23.0,3.0
17,39,39,at_pickup_point,35.0,69.0
17,40,40,at_pickup_point,56.0,39.0
17,41,41,at_pickup_point,63.0,23.0
17,42,42,at_pickup_point,63.0,65.0
17,43,43,at_pickup_point,37.0,56.0
17,44,44,at_pickup_point,30.0,25.0
17,45,45,at_pickup_point,53.0,43.0
17,46,46,at_pickup_point,18.0,18.0
17,47,47,at_pickup_point,65.0,20.0
18,0,0,on_pickup_drone,50.0,35.0
18,1,1,at_pickup_point,35.0,17.0
18,2,2,at_pickup_point,45.0,20.0
18,3,3,at_pickup_point,15.0,30.0
18,4,4,at_pickup_point,47.0,16.0
18,5,5,at_pickup_point,15.0,47.0
18,6,6,at_pickup_point,64.0,42.0
18,7,7,at_pickup_point,15.0,10.0
18,8,8,at_pickup_point,27.0,69.0
18,9,9,at_pickup_point,62.0,77.0
18,10,10,at_pickup_point,15.0,60.0
18,11,11,at_pickup_point,10.0,20.0
18,12,12,at_pickup_point,12.0,24.0
18,13,13,at_pickup_point,44.0,17.0
18,14,14,at_pickup_point,26.0,27.0
18,15,15,at_pickup_point,13.0,52.0
18,16,16,at_pickup_point,20.0,65.0
18,17,17,at_pickup_point,4.0,18.0
18,18,18,at_pickup_point,32.0,12.0
18,19,19,at_pickup_point,65.0,55.0
18,20,20,at_pickup_point,47.0,47.0
18,21,21,at_pickup_point,55.0,45.0
18,22,22,at_pickup_point,67.0,5.0
18,23,23,at_pickup_point,40.0,25.0
18,24,24,at_pickup_point,61.0,52.0
18,25,25,at_pickup_point,45.0,30.0
18,26,26,at_pickup_point,20.0,20.0
18,27,27,at_pickup_point,22.0,27.0
18,28,28,at_pickup_point,45.0,10.0
18,29,29,at_pickup_point,25.0,30.0
18,30,30,at_pickup_point,10.0,43.0
18,31,31,at_pickup_point,55.0,60.0
18,32,32,at_pickup_point,26.0,35.0
18,33,33,at_pickup_point,45.0,65.0
18,34,34,at_pickup_point,11.0,31.0
18,35,35,at_pickup_point,65.0,35.0
18,36,36,at_pickup_point,6.0,68.0
18,37,37,at_pickup_point,17.0,34.0
18,38,38,at_pickup_point,23.0,3.0
18,39,39,at_pickup_point,35.0,69.0
18,40,40,at_pickup_point,56.0,39.0
18,41,41,at_pickup_point,63.0,23.0
18,42,42,at_pickup_point,63.0,65.0
18,43,43,at_pickup_point,37.0,56.0
18,44,44,at_pickup_point,30.0,25.0
18,45,45,at_pickup_point,53.0,43.0
18,46,46,at_pickup_point,18.0,18.0
18,47,47,at_pickup_point,65.0,20.0
19,0,0,on_pickup_drone,50.0,35.0
19,1,1,at_pickup_point,35.0,17.0
19,2,2,at_pickup_point,45.0,20.0
19,3,3,at_pickup_point,15.0,30.0
19,4,4,at_pickup_point,47.0,16.0
19,5,5,at_pickup_point,15.0,47.0
19,6,6,at_pickup_point,64.0,42.0
19,7,7,at_pickup_point,15.0,10.0
19,8,8,at_pickup_point,27.0,69.0
19,9,9,at_pickup_point,62.0,77.0
19,10,10,at_pickup_point,15.0,60.0
19,11,11,at_pickup_point,10.0,20.0
19,12,12,at_pickup_point,12.0,24.0
19,13,13,at_pickup_point,44.0,17.0
19,14,14,at_pickup_point,26.0,27.0
19,15,15,at_pickup_point,13.0,52.0
19,16,16,at_pickup_point,20.0,65.0
19,17,17,at_pickup_point,4.0,18.0
19,18,18,at_pickup_point,32.0,12.0
19,19,19,at_pickup_point,65.0,55.0
19,20,20,at_pickup_point,47.0,47.0
19,21,21,at_pickup_point,55.0,45.0
19,22,22,at_pickup_point,67.0,5.0
19,23,23,at_pickup_point,40.0,25.0
19,24,24,at_pickup_point,61.0,52.0
19,25,25,at_pickup_point,45.0,30.0
19,26,26,at_pickup_point,20.0,20.0
19,27,27,at_pickup_point,22.0,27.0
19,28,28,at_pickup_point,45.0,10.0
19,29,29,at_pickup_point,25.0,30.0
19,30,30,at_pickup_point,10.0,43.0
19,31,31,at_pickup_point,55.0,60.0
19,32,32,at_pickup_point,26.0,35.0
19,33,33,at_pickup_point,45.0,65.0
19,34,34,at_pickup_point,11.0,31.0
19,35,35,at_pickup_point,65.0,35.0
19,36,36,at_pickup_point,6.0,68.0
19,37,37,at_pickup_point,17.0,34.0
19,38,38,at_pickup_point,23.0,3.0
19,39,39,at_pickup_point,35.0,69.0
19,40,40,at_pickup_point,56.0,39.0
19,41,41,at_pickup_point,63.0,23.0
19,42,42,at_pickup_point,63.0,65.0
19,43,43,at_pickup_point,37.0,56.0
19,44,44,at_pickup_point,30.0,25.0
19,45,45,at_pickup_point,53.0,43.0
19,46,46,at_pickup_point,18.0,18.0
19,47,47,at_pickup_point,65.0,20.0
20,0,0,on_bus,50.0,35.0
20,1,1,on_pickup_drone,46.7990780016776,31.15889360201312
20,2,2,at_pickup_point,45.0,20.0
20,3,3,at_pickup_point,15.0,30.0
20,4,4,at_pickup_point,47.0,16.0
20,5,5,at_pickup_point,15.0,47.0
20,6,6,at_pickup_point,64.0,42.0
20,7,7,at_pickup_point,15.0,10.0
20,8,8,at_pickup_point,27.0,69.0
20,9,9,at_pickup_point,62.0,77.0
20,10,10,at_pickup_point,15.0,60.0
20,11,11,at_pickup_point,10.0,20.0
20,12,12,at_pickup_point,12.0,24.0
20,13,13,at_pickup_point,44.0,17.0
20,14,14,at_pickup_point,26.0,27.0
20,15,15,at_pickup_point,13.0,52.0
20,16,16,at_pickup_point,20.0,65.0
20,17,17,at_pickup_point,4.0,18.0
20,18,18,at_pickup_point,32.0,12.0
20,19,19,at_pickup_point,65.0,55.0
20,20,20,at_pickup_point,47.0,47.0
20,21,21,at_pickup_point,55.0,45.0
20,22,22,at_pickup_point,67.0,5.0
20,23,23,at_pickup_point,40.0,25.0
20,24,24,at_pickup_point,61.0,52.0
20,25,25,at_pickup_point,45.0,30.0
20,26,26,at_pickup_point,20.0,20.0
20,27,27,at_pickup_point,22.0,27.0
20,28,28,at_pickup_point,45.0,10.0
20,29,29,at_pickup_point,25.0,30.0
20,30,30,at_pickup_point,10.0,43.0
20,31,31,at_pickup_point,55.0,60.0
20,32,32,at_pickup_point,26.0,35.0
20,33,33,at_pickup_point,45.0,65.0
20,34,34,at_pickup_point,11.0,31.0
20,35,35,at_pickup_point,65.0,35.0
20,36,36,at_pickup_point,6.0,68.0
20,37,37,at_pickup_point,17.0,34.0
20,38,38,at_pickup_point,23.0,3.0
20,39,39,at_pickup_point,35.0,69.0
20,40,40,at_pickup_point,56.0,39.0
20,41,41,at_pickup_point,63.0,23.0
20,42,42,at_pickup_point,63.0,65.0
20,43,43,at_pickup_point,37.0,56.0
20,44,44,at_pickup_point,30.0,25.0
20,45,45,at_pickup_point,53.0,43.0
20,46,46,at_pickup_point,18.0,18.0
20,47,47,at_pickup_point,65.0,20.0
21,0,0,on_bus,50.0,25.0
21,1,1,on_pickup_drone,43.5981560033552,27.31778720402624
21,2,2,at_pickup_point,45.0,20.0
21,3,3,at_pickup_point,15.0,30.0
21,4,4,at_pickup_point,47.0,16.0
21,5,5,at_pickup_point,15.0,47.0
21,6,6,at_pickup_point,64.0,42.0
21,7,7,at_pickup_point,15.0,10.0
21,8,8,at_pickup_point,27.0,69.0
21,9,9,at_pickup_point,62.0,77.0
21,10,10,at_pickup_point,15.0,60.0
21,11,11,at_pickup_point,10.0,20.0
21,12,12,at_pickup_point,12.0,24.0
21,13,13,at_pickup_point,44.0,17.0
21,14,14,at_pickup_point,26.0,27.0
21,15,15,at_pickup_point,13.0,52.0
21,16,16,at_pickup_point,20.0,65.0
21,17,17,at_pickup_point,4.0,18.0
21,18,18,at_pickup_point,32.0,12.0
21,19,19,at_pickup_point,65.0,55.0
21,20,20,at_pickup_point,47.0,47.0
21,21,21,at_pickup_point,55.0,45.0
21,22,22,at_pickup_point,67.0,5.0
21,23,23,at_pickup_point,40.0,25.0
21,24,24,at_pickup_point,61.0,52.0
21,25,25,at_pickup_point,45.0,30.0
21,26,26,at_pickup_point,20.0,20.0
21,27,27,at_pickup_point,22.0,27.0
21,28,28,at_pickup_point,45.0,10.0
21,29,29,at_pickup_point,25.0,30.0
21,30,30,at_pickup_point,10.0,43.0
21,31,31,at_pickup_point,55.0,60.0
21,32,32,at_pickup_point,26.0,35.0
21,33,33,at_pickup_point,45.0,65.0
21,34,34,at_pickup_point,11.0,31.0
21,35,35,at_pickup_point,65.0,35.0
21,36,36,at_pickup_point,6.0,68.0
21,37,37,at_pickup_point,17.0,34.0
21,38,38,at_pickup_point,23.0,3.0
21,39,39,at_pickup_point,35.0,69.0
21,40,40,at_pickup_point,56.0,39.0
21,41,41,at_pickup_point,63.0,23.0
21,42,42,at_pickup_point,63.0,65.0
21,43,43,at_pickup_point,37.0,56.0
21,44,44,at_pickup_point,30.0,25.0
21,45,45,at_pickup_point,53.0,43.0
21,46,46,at_pickup_point,18.0,18.0
21,47,47,at_pickup_point,65.0,20.0
22,0,0,on_bus,50.0,25.0
22,1,1,on_pickup_drone,40.3972340050328,23.47668080603936
22,2,2,at_pickup_point,45.0,20.0
22,3,3,at_pickup_point,15.0,30.0
22,4,4,at_pickup_point,47.0,16.0
22,5,5,at_pickup_point,15.0,47.0
22,6,6,at_pickup_point,64.0,42.0
22,7,7,at_pickup_point,15.0,10.0
22,8,8,at_pickup_point,27.0,69.0
22,9,9,at_pickup_point,62.0,77.0
22,10,10,at_pickup_point,15.0,60.0
22,11,11,at_pickup_point,10.0,20.0
22,12,12,at_pickup_point,12.0,24.0
22,13,13,at_pickup_point,44.0,17.0
22,14,14,at_pickup_point,26.0,27.0
22,15,15,at_pickup_point,13.0,52.0
22,16,16,at_pickup_point,20.0,65.0
22,17,17,at_pickup_point,4.0,18.0
22,18,18,at_pickup_point,32.0,12.0
22,19,19,at_pickup_point,65.0,55.0
22,20,20,at_pickup_point,47.0,47.0
22,21,21,at_pickup_point,55.0,45.0
22,22,22,at_pickup_point,67.0,5.0
22,23,23,at_pickup_point,40.0,25.0
22,24,24,at_pickup_point,61.0,52.0
22,25,25,at_pickup_point,45.0,30.0
22,26,26,at_pickup_point,20.0,20.0
22,27,27,at_pickup_point,22.0,27.0
22,28,28,at_pickup_point,45.0,10.0
22,29,29,at_pickup_point,25.0,30.0
22,30,30,at_pickup_point,10.0,43.0
22,31,31,at_pickup_point,55.0,60.0
22,32,32,at_pickup_point,26.0,35.0
22,33,33,at_pickup_point,45.0,65.0
22,34,34,at_pickup_point,11.0,31.0
22,35,35,at_pickup_point,65.0,35.0
22,36,36,at_pickup_point,6.0,68.0
22,37,37,at_pickup_point,17.0,34.0
22,38,38,at_pickup_point,23.0,3.0
22,39,39,at_pickup_point,35.0,69.0
22,40,40,at_pickup_point,56.0,39.0
22,41,41,at_pickup_point,63.0,23.0
22,42,42,at_pickup_point,63.0,65.0
22,43,43,at_pickup_point,37.0,56.0
22,44,44,at_pickup_point,30.0,25.0
22,45,45,at_pickup_point,53.0,43.0
22,46,46,at_pickup_point,18.0,18.0
22,47,47,at_pickup_point,65.0,20.0
23,0,0,on_bus,50.0,20.0
23,1,1,on_pickup_drone,37.1963120067104,19.635574408052484
23,2,2,at_pickup_point,45.0,20.0
23,3,3,at_pickup_point,15.0,30.0
23,4,4,at_pickup_point,47.0,16.0
23,5,5,at_pickup_point,15.0,47.0
23,6,6,at_pickup_point,64.0,42.0
23,7,7,at_pickup_point,15.0,10.0
23,8,8,at_pickup_point,27.0,69.0
23,9,9,at_pickup_point,62.0,77.0
23,10,10,at_pickup_point,15.0,60.0
23,11,11,at_pickup_point,10.0,20.0
23,12,12,at_pickup_point,12.0,24.0
23,13,13,at_pickup_point,44.0,17.0
23,14,14,at_pickup_point,26.0,27.0
23,15,15,at_pickup_point,13.0,52.0
23,16,16,at_pickup_point,20.0,65.0
23,17,17,at_pickup_point,4.0,18.0
23,18,18,at_pickup_point,32.0,12.0
23,19,19,at_pickup_point,65.0,55.0
23,20,20,at_pickup_point,47.0,47.0
23,21,21,at_pickup_point,55.0,45.0
23,22,22,at_pickup_point,67.0,5.0
23,23,23,at_pickup_point,40.0,25.0
23,24,24,at_pickup_point,61.0,52.0
23,25,25,at_pickup_point,45.0,30.0
23,26,26,at_pickup_point,20.0,20.0
23,27,27,at_pickup_point,22.0,27.0
23,28,28,at_pickup_point,45.0,10.0
23,29,29,at_pickup_point,25.0,30.0
23,30,30,at_pickup_point,10.0,43.0
23,31,31,at_pickup_point,55.0,60.0
23,32,32,at_pickup_point,26.0,35.0
23,33,33,at_pickup_point,45.0,65.0
23,34,34,at_pickup_point,11.0,31.0
23,35,35,at_pickup_point,65.0,35.0
23,36,36,at_pickup_point,6.0,68.0
23,37,37,at_pickup_point,17.0,34.0
23,38,38,at_pickup_point,23.0,3.0
23,39,39,at_pickup_point,35.0,69.0
23,40,40,at_pickup_point,56.0,39.0
23,41,41,at_pickup_point,63.0,23.0
23,42,42,at_pickup_point,63.0,65.0
23,43,43,at_pickup_point,37.0,56.0
23,44,44,at_pickup_point,30.0,25.0
23,45,45,at_pickup_point,53.0,43.0
23,46,46,at_pickup_point,18.0,18.0
23,47,47,at_pickup_point,65.0,20.0
24,0,0,on_bus,50.0,15.0
24,1,1,on_direct_drone,35.0,17.0
24,2,2,at_pickup_point,45.0,20.0
24,3,3,at_pickup_point,15.0,30.0
24,4,4,at_pickup_point,47.0,16.0
24,5,5,at_pickup_point,15.0,47.0
24,6,6,at_pickup_point,64.0,42.0
24,7,7,at_pickup_point,15.0,10.0
24,8,8,at_pickup_point,27.0,69.0
24,9,9,at_pickup_point,62.0,77.0
24,10,10,at_pickup_point,15.0,60.0
24,11,11,at_pickup_point,10.0,20.0
24,12,12,at_pickup_point,12.0,24.0
24,13,13,at_pickup_point,44.0,17.0
24,14,14,at_pickup_point,26.0,27.0
24,15,15,at_pickup_point,13.0,52.0
24,16,16,at_pickup_point,20.0,65.0
24,17,17,at_pickup_point,4.0,18.0
24,18,18,at_pickup_point,32.0,12.0
24,19,19,at_pickup_point,65.0,55.0
24,20,20,at_pickup_point,47.0,47.0
24,21,21,at_pickup_point,55.0,45.0
24,22,22,at_pickup_point,67.0,5.0
24,23,23,at_pickup_point,40.0,25.0
24,24,24,at_pickup_point,61.0,52.0
24,25,25,at_pickup_point,45.0,30.0
24,26,26,at_pickup_point,20.0,20.0
24,27,27,at_pickup_point,22.0,27.0
24,28,28,at_pickup_point,45.0,10.0
24,29,29,at_pickup_point,25.0,30.0
24,30,30,at_pickup_point,10.0,43.0
24,31,31,at_pickup_point,55.0,60.0
24,32,32,at_pickup_point,26.0,35.0
24,33,33,at_pickup_point,45.0,65.0
24,34,34,at_pickup_point,11.0,31.0
24,35,35,at_pickup_point,65.0,35.0
24,36,36,at_pickup_point,6.0,68.0
24,37,37,at_pickup_point,17.0,34.0
24,38,38,at_pickup_point,23.0,3.0
24,39,39,at_pickup_point,35.0,69.0
24,40,40,at_pickup_point,56.0,39.0
24,41,41,at_pickup_point,63.0,23.0
24,42,42,at_pickup_point,63.0,65.0
24,43,43,at_pickup_point,37.0,56.0
24,44,44,at_pickup_point,30.0,25.0
24,45,45,at_pickup_point,53.0,43.0
24,46,46,at_pickup_point,18.0,18.0
24,47,47,at_pickup_point,65.0,20.0
25,0,0,on_bus,50.0,15.0
25,1,1,on_direct_drone,30.16462731368677,18.27246649639822
25,2,2,at_pickup_point,45.0,20.0
25,3,3,at_pickup_point,15.0,30.0
25,4,4,at_pickup_point,47.0,16.0
25,5,5,at_pickup_point,15.0,47.0
25,6,6,at_pickup_point,64.0,42.0
25,7,7,at_pickup_point,15.0,10.0
25,8,8,at_pickup_point,27.0,69.0
25,9,9,at_pickup_point,62.0,77.0
25,10,10,at_pickup_point,15.0,60.0
25,11,11,at_pickup_point,10.0,20.0
25,12,12,at_pickup_point,12.0,24.0
25,13,13,at_pickup_point,44.0,17.0
25,14,14,at_pickup_point,26.0,27.0
25,15,15,at_pickup_point,13.0,52.0
25,16,16,at_pickup_point,20.0,65.0
25,17,17,at_pickup_point,4.0,18.0
25,18,18,at_pickup_point,32.0,12.0
25,19,19,at_pickup_point,65.0,55.0
25,20,20,at_pickup_point,47.0,47.0
25,21,21,at_pickup_point,55.0,45.0
25,22,22,at_pickup_point,67.0,5.0
25,23,23,at_pickup_point,40.0,25.0
25,24,24,at_pickup_point,61.0,52.0
25,25,25,at_pickup_point,45.0,30.0
25,26,26,at_pickup_point,20.0,20.0
25,27,27,at_pickup_point,22.0,27.0
25,28,28,at_pickup_point,45.0,10.0
25,29,29,at_pickup_point,25.0,30.0
25,30,30,at_pickup_point,10.0,43.0
25,31,31,at_pickup_point,55.0,60.0
25,32,32,at_pickup_point,26.0,35.0
25,33,33,at_pickup_point,45.0,65.0
25,34,34,at_pickup_point,11.0,31.0
25,35,35,at_pickup_point,65.0,35.0
25,36,36,at_pickup_point,6.0,68.0
25,37,37,at_pickup_point,17.0,34.0
25,38,38,at_pickup_point,23.0,3.0
25,39,39,at_pickup_point,35.0,69.0
25,40,40,at_pickup_point,56.0,39.0
25,41,41,at_pickup_point,63.0,23.0
25,42,42,at_pickup_point,63.0,65.0
25,43,43,at_pickup_point,37.0,56.0
25,44,44,at_pickup_point,30.0,25.0
25,45,45,at_pickup_point,53.0,43.0
25,46,46,at_pickup_point,18.0,18.0
25,47,47,at_pickup_point,65.0,20.0
26,0,0,on_bus,40.0,15.0
26,1,1,on_direct_drone,25.329254627373537,19.54493299279644
26,2,2,at_pickup_point,45.0,20.0
26,3,3,at_pickup_point,15.0,30.0
26,4,4,at_pickup_point,47.0,16.0
26,5,5,at_pickup_point,15.0,47.0
26,6,6,at_pickup_point,64.0,42.0
26,7,7,at_pickup_point,15.0,10.0
26,8,8,at_pickup_point,27.0,69.0
26,9,9,at_pickup_point,62.0,77.0
26,10,10,at_pickup_point,15.0,60.0
26,11,11,at_pickup_point,10.0,20.0
26,12,12,at_pickup_point,12.0,24.0
26,13,13,at_pickup_point,44.0,17.0
26,14,14,at_pickup_point,26.0,27.0
26,15,15,at_pickup_point,13.0,52.0
26,16,16,at_pickup_point,20.0,65.0
26,17,17,at_pickup_point,4.0,18.0
26,18,18,at_pickup_point,32.0,12.0
26,19,19,at_pickup_point,65.0,55.0
